Symbol,Date,Signal,Confidence,Type,Condition,ATRpct,Pattern detected,Breakout
PBYI,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
PBYI,2025-12-19,SELL_TGT_6w:5.7653,2.4,TARGET,SELL_TGT_6w,3.91,Double Bottom,No
PBYI,2025-12-19,SELL_TGT_8w:6.0253,7.02,TARGET,SELL_TGT_8w,3.91,Double Bottom,No
PBYI,2025-12-19,SELL_TGT_12w:5.9622,5.9,TARGET,SELL_TGT_12w,3.91,Double Bottom,No
PBYI,2025-12-19,SELL_TGT_18w:5.9622,5.9,TARGET,SELL_TGT_18w,3.91,Double Bottom,No
PBYI,2025-12-19,SELL_TGT_30w:5.9622,5.9,TARGET,SELL_TGT_30w,3.91,Double Bottom,No
SizePct
PBYI,2025-12-20,Overbought (>27% above 200 DEMA),47.8,SELL,Overbought (>27% above 200 DEMA),3.91,Double Bottom,No,2.39
SizePct
PBYI,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,3.91,Double Bottom,No,0.0
DES,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,No
DES,2025-12-19,SELL_TGT_6w:34.7125,1.68,TARGET,SELL_TGT_6w,1.22,,No
DES,2025-12-19,SELL_TGT_8w:34.7125,1.68,TARGET,SELL_TGT_8w,1.22,,No
DES,2025-12-19,SELL_TGT_12w:34.6009,1.35,TARGET,SELL_TGT_12w,1.22,,No
DES,2025-12-19,SELL_TGT_18w:34.6009,1.35,TARGET,SELL_TGT_18w,1.22,,No
DES,2025-12-19,SELL_TGT_30w:34.6009,1.35,TARGET,SELL_TGT_30w,1.22,,No
SizePct
DES,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,1.22,-,No,0.0
CACI,2025-12-19,Stage: Distribution,50.0,WATCH,STAGE,,,No
CACI,2025-12-19,SELL_TGT_6w:626.9727,12.64,TARGET,SELL_TGT_6w,3.21,,No
CACI,2025-12-19,SELL_TGT_8w:626.9727,12.64,TARGET,SELL_TGT_8w,3.21,,No
CACI,2025-12-19,SELL_TGT_12w:623.1079,11.95,TARGET,SELL_TGT_12w,3.21,,No
CACI,2025-12-19,SELL_TGT_18w:623.1079,11.95,TARGET,SELL_TGT_18w,3.21,,No
CACI,2025-12-19,SELL_TGT_30w:623.1079,11.95,TARGET,SELL_TGT_30w,3.21,,No
SizePct
CACI,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,3.21,-,No,2.5
CSV,2025-12-19,Stage: Accumulation,100.0,WATCH,STAGE,,,No
CSV,2025-12-19,SELL_TGT_6w:44.0894,1.92,TARGET,SELL_TGT_6w,2.3,,No
CSV,2025-12-19,SELL_TGT_8w:44.0894,1.92,TARGET,SELL_TGT_8w,2.3,,No
CSV,2025-12-19,SELL_TGT_12w:43.8289,1.32,TARGET,SELL_TGT_12w,2.3,,No
CSV,2025-12-19,SELL_TGT_18w:43.8289,1.32,TARGET,SELL_TGT_18w,2.3,,No
CSV,2025-12-19,SELL_TGT_30w:43.8289,1.32,TARGET,SELL_TGT_30w,2.3,,No
SizePct
CSV,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.3,-,No,0.0
FLYW,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
FLYW,2025-12-19,SELL_TGT_6w:14.948,1.0,TARGET,SELL_TGT_6w,3.33,Double Bottom,No
FLYW,2025-12-19,SELL_TGT_8w:15.0086,1.41,TARGET,SELL_TGT_8w,3.33,Double Bottom,No
FLYW,2025-12-19,SELL_TGT_12w:14.9011,0.68,TARGET,SELL_TGT_12w,3.33,Double Bottom,No
FLYW,2025-12-19,SELL_TGT_18w:14.9011,0.68,TARGET,SELL_TGT_18w,3.33,Double Bottom,No
FLYW,2025-12-19,SELL_TGT_30w:14.9011,0.68,TARGET,SELL_TGT_30w,3.33,Double Bottom,No
SizePct
FLYW,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,3.33,Double Bottom,No,0.0
TNDM,2025-12-19,Stage: Mark-Up,65.0,WATCH,STAGE,,,No
TNDM,2025-12-19,SELL_TGT_6w:22.2907,1.0,TARGET,SELL_TGT_6w,5.32,,No
TNDM,2025-12-19,SELL_TGT_8w:22.2907,1.0,TARGET,SELL_TGT_8w,5.32,,No
TNDM,2025-12-19,SELL_TGT_12w:22.2907,1.0,TARGET,SELL_TGT_12w,5.32,,No
TNDM,2025-12-19,SELL_TGT_18w:22.2907,1.0,TARGET,SELL_TGT_18w,5.32,,No
TNDM,2025-12-19,SELL_TGT_30w:22.2907,1.0,TARGET,SELL_TGT_30w,5.32,,No
URNM,2025-12-19,Stage: Accumulation,50.0,WATCH,STAGE,,Cup and Handle,Yes
URNM,2025-12-19,SELL_TGT_6w:59.8265,7.41,TARGET,SELL_TGT_6w,4.2,Cup and Handle,Yes
URNM,2025-12-19,SELL_TGT_8w:59.8265,7.41,TARGET,SELL_TGT_8w,4.2,Cup and Handle,Yes
URNM,2025-12-19,SELL_TGT_12w:59.1775,6.24,TARGET,SELL_TGT_12w,4.2,Cup and Handle,Yes
URNM,2025-12-19,SELL_TGT_18w:59.1775,6.24,TARGET,SELL_TGT_18w,4.2,Cup and Handle,Yes
URNM,2025-12-19,SELL_TGT_30w:59.1775,6.24,TARGET,SELL_TGT_30w,4.2,Cup and Handle,Yes
SizePct
URNM,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,4.2,Cup and Handle,No,2.5
SizePct
URNM,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,4.2,Cup and Handle,No,0.0
GBTC,2025-12-19,Stage: Accumulation,65.0,WATCH,STAGE,,,No
GBTC,2025-12-19,SELL_TGT_6w:72.9364,5.95,TARGET,SELL_TGT_6w,4.47,,No
GBTC,2025-12-19,SELL_TGT_8w:72.9364,5.95,TARGET,SELL_TGT_8w,4.47,,No
GBTC,2025-12-19,SELL_TGT_12w:72.2007,4.88,TARGET,SELL_TGT_12w,4.47,,No
GBTC,2025-12-19,SELL_TGT_18w:72.2007,4.88,TARGET,SELL_TGT_18w,4.47,,No
GBTC,2025-12-19,SELL_TGT_30w:72.2007,4.88,TARGET,SELL_TGT_30w,4.47,,No
SUPN,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
SUPN,2025-12-19,SELL_TGT_6w:51.9948,1.0,TARGET,SELL_TGT_6w,2.88,Double Bottom,No
SUPN,2025-12-19,SELL_TGT_8w:51.9948,1.0,TARGET,SELL_TGT_8w,2.88,Double Bottom,No
SUPN,2025-12-19,SELL_TGT_12w:51.9948,1.0,TARGET,SELL_TGT_12w,2.88,Double Bottom,No
SUPN,2025-12-19,SELL_TGT_18w:51.9948,1.0,TARGET,SELL_TGT_18w,2.88,Double Bottom,No
SUPN,2025-12-19,SELL_TGT_30w:51.9948,1.0,TARGET,SELL_TGT_30w,2.88,Double Bottom,No
SizePct
SUPN,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.88,Double Bottom,No,0.0
OKLO,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,No
OKLO,2025-12-19,SELL_TGT_6w:109.5806,31.66,TARGET,SELL_TGT_6w,11.12,,No
OKLO,2025-12-19,SELL_TGT_8w:109.5806,31.66,TARGET,SELL_TGT_8w,11.12,,No
OKLO,2025-12-19,SELL_TGT_12w:106.4411,27.89,TARGET,SELL_TGT_12w,11.12,,No
OKLO,2025-12-19,SELL_TGT_18w:106.4411,27.89,TARGET,SELL_TGT_18w,11.12,,No
OKLO,2025-12-19,SELL_TGT_30w:106.4411,27.89,TARGET,SELL_TGT_30w,11.12,,No
SizePct
OKLO,2025-12-20,MACD Bearish below zero,40.8,SELL,MACD Bearish below zero,11.12,-,No,2.04
ROKU,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Inverse Head and Shoulders,No
ROKU,2025-12-19,SELL_TGT_6w:109.9082,1.0,TARGET,SELL_TGT_6w,4.49,Inverse Head and Shoulders,No
ROKU,2025-12-19,SELL_TGT_8w:109.9082,1.0,TARGET,SELL_TGT_8w,4.49,Inverse Head and Shoulders,No
ROKU,2025-12-19,SELL_TGT_12w:114.072,4.83,TARGET,SELL_TGT_12w,4.49,Inverse Head and Shoulders,No
ROKU,2025-12-19,SELL_TGT_18w:114.072,4.83,TARGET,SELL_TGT_18w,4.49,Inverse Head and Shoulders,No
ROKU,2025-12-19,SELL_TGT_30w:114.072,4.83,TARGET,SELL_TGT_30w,4.49,Inverse Head and Shoulders,No
SizePct
ROKU,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,4.49,Inverse Head and Shoulders,No,0.0
V,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,Double Bottom,No
V,2025-12-19,SELL_TGT_6w:352.7425,1.0,TARGET,SELL_TGT_6w,1.7,Double Bottom,No
V,2025-12-19,SELL_TGT_8w:352.7425,1.0,TARGET,SELL_TGT_8w,1.7,Double Bottom,No
V,2025-12-19,SELL_TGT_12w:352.7425,1.0,TARGET,SELL_TGT_12w,1.7,Double Bottom,No
V,2025-12-19,SELL_TGT_18w:352.7425,1.0,TARGET,SELL_TGT_18w,1.7,Double Bottom,No
V,2025-12-19,SELL_TGT_30w:352.7425,1.0,TARGET,SELL_TGT_30w,1.7,Double Bottom,No
SizePct
V,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,1.7,Double Bottom,No,0.0
OMCL,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,,No
OMCL,2025-12-19,SELL_TGT_6w:47.3084,1.0,TARGET,SELL_TGT_6w,4.46,,No
OMCL,2025-12-19,SELL_TGT_8w:47.3084,1.0,TARGET,SELL_TGT_8w,4.46,,No
OMCL,2025-12-19,SELL_TGT_12w:47.3084,1.0,TARGET,SELL_TGT_12w,4.46,,No
OMCL,2025-12-19,SELL_TGT_18w:47.3084,1.0,TARGET,SELL_TGT_18w,4.46,,No
OMCL,2025-12-19,SELL_TGT_30w:47.3084,1.0,TARGET,SELL_TGT_30w,4.46,,No
SizePct
OMCL,2025-12-20,Overbought (>27% above 200 DEMA),45.0,SELL,Overbought (>27% above 200 DEMA),4.46,-,No,2.25
SizePct
OMCL,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,4.46,-,No,0.0
GOOG,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
GOOG,2025-12-19,SELL_TGT_6w:325.8785,5.6,TARGET,SELL_TGT_6w,2.54,Double Bottom,No
GOOG,2025-12-19,SELL_TGT_8w:325.8785,5.6,TARGET,SELL_TGT_8w,2.54,Double Bottom,No
GOOG,2025-12-19,SELL_TGT_12w:324.0175,4.99,TARGET,SELL_TGT_12w,2.54,Double Bottom,No
GOOG,2025-12-19,SELL_TGT_18w:324.0175,4.99,TARGET,SELL_TGT_18w,2.54,Double Bottom,No
GOOG,2025-12-19,SELL_TGT_30w:324.0175,4.99,TARGET,SELL_TGT_30w,2.54,Double Bottom,No
SizePct
GOOG,2025-12-20,Overbought (>27% above 200 DEMA),30.0,SELL,Overbought (>27% above 200 DEMA),2.54,Double Bottom,No,1.5
SizePct
GOOG,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.54,Double Bottom,No,0.0
ZH,2025-12-19,Stage: Accumulation,65.0,WATCH,STAGE,,Double Bottom,No
ZH,2025-12-19,SELL_TGT_6w:3.9699,11.83,TARGET,SELL_TGT_6w,3.98,Double Bottom,No
ZH,2025-12-19,SELL_TGT_8w:4.2899,20.84,TARGET,SELL_TGT_8w,3.98,Double Bottom,No
ZH,2025-12-19,SELL_TGT_12w:4.3898,23.66,TARGET,SELL_TGT_12w,3.98,Double Bottom,No
ZH,2025-12-19,SELL_TGT_18w:4.3898,23.66,TARGET,SELL_TGT_18w,3.98,Double Bottom,No
ZH,2025-12-19,SELL_TGT_30w:4.3898,23.66,TARGET,SELL_TGT_30w,3.98,Double Bottom,No
ARKX,2025-12-19,Stage: Mark-Up,70.0,WATCH,STAGE,,Cup and Handle,No
ARKX,2025-12-19,SELL_TGT_6w:29.5223,1.0,TARGET,SELL_TGT_6w,2.7,Cup and Handle,No
ARKX,2025-12-19,SELL_TGT_8w:29.5223,1.0,TARGET,SELL_TGT_8w,2.7,Cup and Handle,No
ARKX,2025-12-19,SELL_TGT_12w:29.5223,1.0,TARGET,SELL_TGT_12w,2.7,Cup and Handle,No
ARKX,2025-12-19,SELL_TGT_18w:29.5223,1.0,TARGET,SELL_TGT_18w,2.7,Cup and Handle,No
ARKX,2025-12-19,SELL_TGT_30w:29.5223,1.0,TARGET,SELL_TGT_30w,2.7,Cup and Handle,No
KWEB,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,Double Bottom,No
KWEB,2025-12-19,SELL_TGT_6w:37.9272,3.91,TARGET,SELL_TGT_6w,1.57,Double Bottom,No
KWEB,2025-12-19,SELL_TGT_8w:37.9272,3.91,TARGET,SELL_TGT_8w,1.57,Double Bottom,No
KWEB,2025-12-19,SELL_TGT_12w:37.732,3.38,TARGET,SELL_TGT_12w,1.57,Double Bottom,No
KWEB,2025-12-19,SELL_TGT_18w:37.732,3.38,TARGET,SELL_TGT_18w,1.57,Double Bottom,No
KWEB,2025-12-19,SELL_TGT_30w:37.732,3.38,TARGET,SELL_TGT_30w,1.57,Double Bottom,No
SizePct
KWEB,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,1.57,Double Bottom,No,2.5
NGVT,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
NGVT,2025-12-19,SELL_TGT_6w:61.0853,4.22,TARGET,SELL_TGT_6w,4.14,Double Bottom,No
NGVT,2025-12-19,SELL_TGT_8w:61.0853,4.22,TARGET,SELL_TGT_8w,4.14,Double Bottom,No
NGVT,2025-12-19,SELL_TGT_12w:60.6288,3.44,TARGET,SELL_TGT_12w,4.14,Double Bottom,No
NGVT,2025-12-19,SELL_TGT_18w:60.6288,3.44,TARGET,SELL_TGT_18w,4.14,Double Bottom,No
NGVT,2025-12-19,SELL_TGT_30w:60.6288,3.44,TARGET,SELL_TGT_30w,4.14,Double Bottom,No
SizePct
NGVT,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,4.14,Double Bottom,No,0.0
TSBK,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,,No
TSBK,2025-12-19,SELL_TGT_6w:37.0281,1.84,TARGET,SELL_TGT_6w,2.48,,No
TSBK,2025-12-19,SELL_TGT_8w:37.0281,1.84,TARGET,SELL_TGT_8w,2.48,,No
TSBK,2025-12-19,SELL_TGT_12w:36.8336,1.3,TARGET,SELL_TGT_12w,2.48,,No
TSBK,2025-12-19,SELL_TGT_18w:37.5936,3.39,TARGET,SELL_TGT_18w,2.48,,No
TSBK,2025-12-19,SELL_TGT_30w:37.5936,3.39,TARGET,SELL_TGT_30w,2.48,,No
SizePct
TSBK,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.48,-,No,0.0
WGMI,2025-12-19,Stage: Accumulation,50.0,WATCH,STAGE,,,No
WGMI,2025-12-19,SELL_TGT_6w:47.4727,15.51,TARGET,SELL_TGT_6w,8.01,,No
WGMI,2025-12-19,SELL_TGT_8w:47.4727,15.51,TARGET,SELL_TGT_8w,8.01,,No
WGMI,2025-12-19,SELL_TGT_12w:46.4345,12.98,TARGET,SELL_TGT_12w,8.01,,No
WGMI,2025-12-19,SELL_TGT_18w:46.4345,12.98,TARGET,SELL_TGT_18w,8.01,,No
WGMI,2025-12-19,SELL_TGT_30w:46.4345,12.98,TARGET,SELL_TGT_30w,8.01,,No
SizePct
WGMI,2025-12-20,MACD Bearish below zero,43.3,SELL,MACD Bearish below zero,8.01,-,No,2.16
RBLX,2025-12-19,Stage: Mark-Down,85.0,WATCH,STAGE,,Double Bottom,No
RBLX,2025-12-19,SELL_TGT_6w:98.1037,19.73,TARGET,SELL_TGT_6w,4.26,Double Bottom,No
RBLX,2025-12-19,SELL_TGT_8w:98.1037,19.73,TARGET,SELL_TGT_8w,4.26,Double Bottom,No
RBLX,2025-12-19,SELL_TGT_12w:96.8529,18.2,TARGET,SELL_TGT_12w,4.26,Double Bottom,No
RBLX,2025-12-19,SELL_TGT_18w:96.8529,18.2,TARGET,SELL_TGT_18w,4.26,Double Bottom,No
RBLX,2025-12-19,SELL_TGT_30w:96.8529,18.2,TARGET,SELL_TGT_30w,4.26,Double Bottom,No
SizePct
RBLX,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,4.26,Double Bottom,No,2.5
VZ,2025-12-19,Stage: Accumulation,100.0,WATCH,STAGE,,Triple Bottom,Yes
VZ,2025-12-19,SELL_TGT_6w:41.7974,4.97,TARGET,SELL_TGT_6w,1.67,Triple Bottom,Yes
VZ,2025-12-19,SELL_TGT_8w:41.7974,4.97,TARGET,SELL_TGT_8w,1.67,Triple Bottom,Yes
VZ,2025-12-19,SELL_TGT_12w:41.6223,4.53,TARGET,SELL_TGT_12w,1.67,Triple Bottom,Yes
VZ,2025-12-19,SELL_TGT_18w:41.6223,4.53,TARGET,SELL_TGT_18w,1.67,Triple Bottom,Yes
VZ,2025-12-19,SELL_TGT_30w:41.6223,4.53,TARGET,SELL_TGT_30w,1.67,Triple Bottom,Yes
SizePct
VZ,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,1.67,Triple Bottom,No,2.5
WRLD,2025-12-19,Stage: Mark-Down,85.0,WATCH,STAGE,,,Yes
WRLD,2025-12-19,SELL_TGT_6w:159.4101,11.69,TARGET,SELL_TGT_6w,4.88,,Yes
WRLD,2025-12-19,SELL_TGT_8w:159.4101,11.69,TARGET,SELL_TGT_8w,4.88,,Yes
WRLD,2025-12-19,SELL_TGT_12w:157.6368,10.45,TARGET,SELL_TGT_12w,4.88,,Yes
WRLD,2025-12-19,SELL_TGT_18w:157.6368,10.45,TARGET,SELL_TGT_18w,4.88,,Yes
WRLD,2025-12-19,SELL_TGT_30w:157.6368,10.45,TARGET,SELL_TGT_30w,4.88,,Yes
SizePct
WRLD,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,4.88,-,No,2.5
MSFT,2025-12-19,Stage: Accumulation,100.0,WATCH,STAGE,,Triple Bottom,No
MSFT,2025-12-19,SELL_TGT_6w:490.3246,0.91,TARGET,SELL_TGT_6w,1.73,Triple Bottom,No
MSFT,2025-12-19,SELL_TGT_8w:490.3246,0.91,TARGET,SELL_TGT_8w,1.73,Triple Bottom,No
MSFT,2025-12-19,SELL_TGT_12w:488.2077,0.47,TARGET,SELL_TGT_12w,1.73,Triple Bottom,No
MSFT,2025-12-19,SELL_TGT_18w:488.2077,0.47,TARGET,SELL_TGT_18w,1.73,Triple Bottom,No
MSFT,2025-12-19,SELL_TGT_30w:488.2077,0.47,TARGET,SELL_TGT_30w,1.73,Triple Bottom,No
JD,2025-12-19,Stage: Mark-Down,65.0,WATCH,STAGE,,Double Bottom,Yes
JD,2025-12-19,SELL_TGT_6w:29.8429,3.55,TARGET,SELL_TGT_6w,1.67,Double Bottom,Yes
JD,2025-12-19,SELL_TGT_8w:29.8429,3.55,TARGET,SELL_TGT_8w,1.67,Double Bottom,Yes
JD,2025-12-19,SELL_TGT_12w:29.6314,2.82,TARGET,SELL_TGT_12w,1.67,Double Bottom,Yes
JD,2025-12-19,SELL_TGT_18w:29.6314,2.82,TARGET,SELL_TGT_18w,1.67,Double Bottom,Yes
JD,2025-12-19,SELL_TGT_30w:29.6314,2.82,TARGET,SELL_TGT_30w,1.67,Double Bottom,Yes
ETSY,2025-12-19,Stage: Accumulation,100.0,WATCH,STAGE,,Triple Bottom,Yes
ETSY,2025-12-19,SELL_TGT_6w:55.4986,2.15,TARGET,SELL_TGT_6w,3.62,Triple Bottom,Yes
ETSY,2025-12-19,SELL_TGT_8w:55.4986,2.15,TARGET,SELL_TGT_8w,3.62,Triple Bottom,Yes
ETSY,2025-12-19,SELL_TGT_12w:54.8111,0.89,TARGET,SELL_TGT_12w,3.62,Triple Bottom,Yes
ETSY,2025-12-19,SELL_TGT_18w:54.8111,0.89,TARGET,SELL_TGT_18w,3.62,Triple Bottom,Yes
ETSY,2025-12-19,SELL_TGT_30w:54.8111,0.89,TARGET,SELL_TGT_30w,3.62,Triple Bottom,Yes
LRN,2025-12-19,Stage: Mark-Down,65.0,WATCH,STAGE,,Inverse Head and Shoulders,No
LRN,2025-12-19,SELL_TGT_6w:66.7408,1.0,TARGET,SELL_TGT_6w,3.1,Inverse Head and Shoulders,No
LRN,2025-12-19,SELL_TGT_8w:69.9142,5.8,TARGET,SELL_TGT_8w,3.1,Inverse Head and Shoulders,No
LRN,2025-12-19,SELL_TGT_12w:151.567,129.37,TARGET,SELL_TGT_12w,3.1,Inverse Head and Shoulders,No
LRN,2025-12-19,SELL_TGT_18w:151.567,129.37,TARGET,SELL_TGT_18w,3.1,Inverse Head and Shoulders,No
LRN,2025-12-19,SELL_TGT_30w:151.567,129.37,TARGET,SELL_TGT_30w,3.1,Inverse Head and Shoulders,No
SPT,2025-12-19,Stage: Accumulation,50.0,WATCH,STAGE,,,Yes
SPT,2025-12-19,SELL_TGT_6w:11.4736,1.0,TARGET,SELL_TGT_6w,4.3,,Yes
SPT,2025-12-19,SELL_TGT_8w:11.4736,1.0,TARGET,SELL_TGT_8w,4.3,,Yes
SPT,2025-12-19,SELL_TGT_12w:11.4736,1.0,TARGET,SELL_TGT_12w,4.3,,Yes
SPT,2025-12-19,SELL_TGT_18w:11.4736,1.0,TARGET,SELL_TGT_18w,4.3,,Yes
SPT,2025-12-19,SELL_TGT_30w:11.4736,1.0,TARGET,SELL_TGT_30w,4.3,,Yes
CHKP,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,Triple Bottom,No
CHKP,2025-12-19,SELL_TGT_6w:195.7935,3.52,TARGET,SELL_TGT_6w,2.94,Triple Bottom,No
CHKP,2025-12-19,SELL_TGT_8w:204.7035,8.23,TARGET,SELL_TGT_8w,2.94,Triple Bottom,No
CHKP,2025-12-19,SELL_TGT_12w:203.5525,7.62,TARGET,SELL_TGT_12w,2.94,Triple Bottom,No
CHKP,2025-12-19,SELL_TGT_18w:203.5525,7.62,TARGET,SELL_TGT_18w,2.94,Triple Bottom,No
CHKP,2025-12-19,SELL_TGT_30w:203.5525,7.62,TARGET,SELL_TGT_30w,2.94,Triple Bottom,No
SizePct
CHKP,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,2.94,Triple Bottom,No,2.5
BITW,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,Yes
BITW,2025-12-19,SELL_TGT_6w:64.0845,7.72,TARGET,SELL_TGT_6w,5.24,,Yes
BITW,2025-12-19,SELL_TGT_8w:64.0845,7.72,TARGET,SELL_TGT_8w,5.24,,Yes
BITW,2025-12-19,SELL_TGT_12w:63.3142,6.43,TARGET,SELL_TGT_12w,5.24,,Yes
BITW,2025-12-19,SELL_TGT_18w:63.3142,6.43,TARGET,SELL_TGT_18w,5.24,,Yes
BITW,2025-12-19,SELL_TGT_30w:63.3142,6.43,TARGET,SELL_TGT_30w,5.24,,Yes
UTHR,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
UTHR,2025-12-19,SELL_TGT_6w:522.3013,1.0,TARGET,SELL_TGT_6w,2.24,Double Bottom,No
UTHR,2025-12-19,SELL_TGT_8w:522.3013,1.0,TARGET,SELL_TGT_8w,2.24,Double Bottom,No
UTHR,2025-12-19,SELL_TGT_12w:522.3013,1.0,TARGET,SELL_TGT_12w,2.24,Double Bottom,No
UTHR,2025-12-19,SELL_TGT_18w:522.3013,1.0,TARGET,SELL_TGT_18w,2.24,Double Bottom,No
UTHR,2025-12-19,SELL_TGT_30w:522.3013,1.0,TARGET,SELL_TGT_30w,2.24,Double Bottom,No
SizePct
UTHR,2025-12-20,Overbought (>27% above 200 DEMA),45.0,SELL,Overbought (>27% above 200 DEMA),2.24,Double Bottom,No,2.25
SizePct
UTHR,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.24,Double Bottom,No,0.0
SNCY,2025-12-19,Stage: Distribution,80.0,WATCH,STAGE,,,No
SNCY,2025-12-19,SELL_TGT_6w:15.206,4.15,TARGET,SELL_TGT_6w,3.83,,No
SNCY,2025-12-19,SELL_TGT_8w:15.206,4.15,TARGET,SELL_TGT_8w,3.83,,No
SNCY,2025-12-19,SELL_TGT_12w:15.0834,3.31,TARGET,SELL_TGT_12w,3.83,,No
SNCY,2025-12-19,SELL_TGT_18w:15.0834,3.31,TARGET,SELL_TGT_18w,3.83,,No
SNCY,2025-12-19,SELL_TGT_30w:15.0834,3.31,TARGET,SELL_TGT_30w,3.83,,No
JAMF,2025-12-19,Stage: Distribution,100.0,WATCH,STAGE,,Triple Bottom,No
JAMF,2025-12-19,SELL_TGT_6w:13.13,1.0,TARGET,SELL_TGT_6w,0.24,Triple Bottom,No
JAMF,2025-12-19,SELL_TGT_8w:13.13,1.0,TARGET,SELL_TGT_8w,0.24,Triple Bottom,No
JAMF,2025-12-19,SELL_TGT_12w:13.13,1.0,TARGET,SELL_TGT_12w,0.24,Triple Bottom,No
JAMF,2025-12-19,SELL_TGT_18w:13.13,1.0,TARGET,SELL_TGT_18w,0.24,Triple Bottom,No
JAMF,2025-12-19,SELL_TGT_30w:13.13,1.0,TARGET,SELL_TGT_30w,0.24,Triple Bottom,No
SizePct
JAMF,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,0.24,Triple Bottom,No,0.0
PATH,2025-12-19,Stage: Mark-Up,65.0,WATCH,STAGE,,Cup and Handle,No
PATH,2025-12-19,SELL_TGT_6w:19.4703,20.78,TARGET,SELL_TGT_6w,6.48,Cup and Handle,No
PATH,2025-12-19,SELL_TGT_8w:19.4703,20.78,TARGET,SELL_TGT_8w,6.48,Cup and Handle,No
PATH,2025-12-19,SELL_TGT_12w:19.2237,19.25,TARGET,SELL_TGT_12w,6.48,Cup and Handle,No
PATH,2025-12-19,SELL_TGT_18w:19.2237,19.25,TARGET,SELL_TGT_18w,6.48,Cup and Handle,No
PATH,2025-12-19,SELL_TGT_30w:19.2237,19.25,TARGET,SELL_TGT_30w,6.48,Cup and Handle,No
UTMD,2025-12-19,Stage: Accumulation,70.0,WATCH,STAGE,,Triple Bottom,Yes
UTMD,2025-12-19,SELL_TGT_6w:57.6531,1.86,TARGET,SELL_TGT_6w,2.31,Triple Bottom,Yes
UTMD,2025-12-19,SELL_TGT_8w:57.6531,1.86,TARGET,SELL_TGT_8w,2.31,Triple Bottom,Yes
UTMD,2025-12-19,SELL_TGT_12w:63.7152,12.57,TARGET,SELL_TGT_12w,2.31,Triple Bottom,Yes
UTMD,2025-12-19,SELL_TGT_18w:63.7152,12.57,TARGET,SELL_TGT_18w,2.31,Triple Bottom,Yes
UTMD,2025-12-19,SELL_TGT_30w:63.7152,12.57,TARGET,SELL_TGT_30w,2.31,Triple Bottom,Yes
THFF,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Ascending Triangle,No
THFF,2025-12-19,SELL_TGT_6w:64.6602,1.0,TARGET,SELL_TGT_6w,2.06,Ascending Triangle,No
